326,328,0,0,0,0,0,0,7,6,3704,3729,0,1,1,0,950,944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,164,0,0,0,0,0,0,9,10,7,5,0,0,0,0,1823,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,589,0,1,0,0,0,0,30,27,59,54,2,3,3,3,1772,1770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,439,4,8,0,0,0,0,260,271,298,310,18,11,20,22,859,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,315,56,53,0,0,0,0,257,239,241,240,80,63,82,95,576,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,538,72,78,0,0,0,0,439,448,403,392,148,132,183,195,105,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,70,121,130,0,0,0,0,665,658,598,613,259,231,248,255,188,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,147,240,245,0,0,0,0,112,105,98,104,398,373,430,441,281,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,247,425,409,0,0,0,0,200,200,128,157,508,470,62,81,393,339,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,331,452,431,0,0,0,0,189,185,235,211,61,47,63,59,495,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,473,533,560,0,0,0,0,298,291,197,207,59,49,72,67,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,69,129,128,0,0,0,0,655,670,498,499,175,165,257,262,149,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
